movieId,title
3182,Love Story (1970)
3183,Pelle the Conqueror (Pelle erobreren) (1987)
3184,Rififi (Du rififi chez les hommes) (1955)
3185,"Knight's Tale, A (2001)"
3186,Bread and Roses (2000)
3187,Startup.com (2001)
3188,Angel Eyes (2001)
3189,Shrek (2001)
3190,"Fast Food, Fast Women (2000)"
3191,Moulin Rouge (2001)
3192,Pearl Harbor (2001)
3193,Himalaya (Himalaya - l'enfance d'un chef) (1999)
3194,"Man Who Cried, The (2000)"
3195,Ice Castles (1978)
3196,Love Potion #9 (1992)
3197,City Slickers (1991)
3198,Eight Men Out (1988)
3199,"Horse Soldiers, The (1959)"
3200,"Night, The (Notte, La) (1960)"
3201,Mississippi Burning (1988)
3202,"Magnificent Seven, The (1960)"
3203,Rio Bravo (1959)
3204,Throw Momma from the Train (1987)
3205,Yi Yi (2000)
3206,"Sand Pebbles, The (1966)"
3207,Twelve O'Clock High (1949)
3208,Von Ryan's Express (1965)
3209,"Animal, The (2001)"
3210,Big Eden (2000)
3211,Evolution (2001)
3212,Swordfish (2001)
3213,"Anniversary Party, The (2001)"
3214,Divided We Fall (Musíme si pomáhat) (2000)
3215,Catch-22 (1970)
3216,Forgotten Silver (1996)
3217,Point Break (1991)
3218,Uncommon Valor (1983)
3219,Unlawful Entry (1992)
3220,Youngblood (1986)
3221,Gentlemen Prefer Blondes (1953)
3222,How to Marry a Millionaire (1953)
3223,"Seven Year Itch, The (1955)"
3224,Tootsie (1982)
3225,Atlantis: The Lost Empire (2001)
3226,Lara Croft: Tomb Raider (2001)
3227,Dr. Dolittle 2 (2001)
3228,"Fast and the Furious, The (2001)"
3229,A.I. Artificial Intelligence (2001)
3230,Baby Boy (2001)
3231,Crazy/Beautiful (2001)
3232,Pootie Tang (2001)
3233,Let It Snow (1999)
3234,Sexy Beast (2000)
3235,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
3236,"Closet, The (Placard, Le) (2001)"
3237,"Crimson Rivers, The (Rivières pourpres, Les) (2000)"
3238,Lumumba (2000)
3239,Cats & Dogs (2001)
3240,Kiss of the Dragon (2001)
3241,Scary Movie 2 (2001)
3242,Lost and Delirious (2001)
3243,Rape Me (Baise-moi) (2000)
3244,Alice (1990)
3245,Another Woman (1988)
3246,Beach Blanket Bingo (1965)
3247,Big Deal on Madonna Street (I Soliti Ignoti) (1958)
3248,"Cannonball Run, The (1981)"
3249,Cannonball Run II (1984)
3250,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)"
3251,Dr. Goldfoot and the Bikini Machine (1965)
3252,"Fall of the House of Usher, The (House of Usher) (1960)"
3253,Faust (1926)
3254,"Man Who Shot Liberty Valance, The (1962)"
3255,Salvador (1986)
3256,September (1987)
3257,Shadows and Fog (1991)
3258,Something Wild (1986)
3259,"Thing with Two Heads, The (1972)"
3260,All That Heaven Allows (1955)
3261,"Barefoot Contessa, The (1954)"
3262,Cries and Whispers (Viskningar och rop) (1972)
3263,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)"
3264,Kiss Me Deadly (1955)
3265,"Lion in Winter, The (1968)"
3266,"Misfits, The (1961)"
3267,Moby Dick (1956)
3268,Sweet Smell of Success (1957)
3269,Written on the Wind (1956)
3270,"10th Victim, The (La decima vittima) (1965)"
3271,Obsession (1976)
3272,Suspiria (1977)
3273,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
3274,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981)
3275,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
3276,Game of Death (1978)
3277,"Last Dragon, The (1985)"
3278,Outland (1981)
3279,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)"
3280,T-Rex: Back to the Cretaceous (1998)
3281,Final Fantasy: The Spirits Within (2001)
3282,Legally Blonde (2001)
3283,"Score, The (2001)"
3284,Adanggaman (2000)
3285,Bully (2001)
3286,Jump Tomorrow (2001)
3287,Made (2001)
3288,Michael Jordan to the Max (2000)
3289,More (1998)
3290,Africa: The Serengeti (1994)
3291,Alaska: Spirit of the Wild (1997)
3292,18 Again! (1988)
3293,1969 (1988)
3294,"Accidental Tourist, The (1988)"
3295,"Accused, The (1988)"
3296,Above the Law (1988)
3297,"Adventures of Baron Munchausen, The (1988)"
3298,Ariel (1988)
3299,Arthur 2: On the Rocks (1988)
3300,Bat*21 (1988)
3301,Beaches (1988)
3302,"Beast of War, The (Beast, The) (1988)"
3303,Big Business (1988)
3304,Big Top Pee-Wee (1988)
3305,Biloxi Blues (1988)
3306,"Blob, The (1988)"
3307,"Bright Lights, Big City (1988)"
3308,Caddyshack II (1988)
3309,Camille Claudel (1988)
3310,Cocktail (1988)
3311,Colors (1988)
3312,Coming to America (1988)
3313,"Couch Trip, The (1988)"
3314,Critters (1986)
3315,Crossing Delancey (1988)
3316,D.O.A. (1988)
3317,Dead Heat (1988)
3318,"Dead Pool, The (1988)"
3319,Dirty Rotten Scoundrels (1988)
3320,Drowning by Numbers (1988)
3321,Ernest Saves Christmas (1988)
3322,Feds (1988)
3323,For Keeps (1988)
3324,Frantic (1988)
3325,Gorillas in the Mist (1988)
3326,"Great Outdoors, The (1988)"
3327,High Spirits (1988)
3328,Johnny Be Good (1988)
3329,Lady in White (a.k.a. The Mystery of the Lady in White) (1988)
3330,The Lair of the White Worm (1988)
3331,"Land Before Time, The (1988)"
3332,License to Drive (1988)
3333,Little Nikita (1988)
3334,Masquerade (1988)
3335,Milagro Beanfield War (1988)
3336,Moon Over Parador (1988)
3337,My Stepmother Is an Alien (1988)
3338,"Night in the Life of Jimmy Reardon, A (1988)"
3339,Bagdad Cafe (Out of Rosenheim) (1987)
3340,Red Heat (1988)
3341,"Return of the Living Dead, The (1985)"
3342,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
3343,"Man from Snowy River, The (1982)"
3344,Running on Empty (1988)
3345,"Serpent and the Rainbow, The (1988)"
3346,Short Circuit 2 (1988)
3347,Short Circuit (1986)
3348,"Vanishing, The (Spoorloos) (1988)"
3349,"Tetsuo, the Ironman (Tetsuo) (1988)"
3350,They Live (1988)
3351,Tucker: The Man and His Dream (1988)
3352,Twins (1988)
3353,Without a Clue (1988)
3354,Young Einstein (1988)
3355,Always (1989)
3356,American Ninja (1985)
3357,Best of the Best (1989)
3358,Bill & Ted's Excellent Adventure (1989)
3359,Black Rain (1989)
3360,Blaze (1989)
3361,Blind Fury (1989)
3362,Casualties of War (1989)
3363,Chances Are (1989)
3364,Cyborg (1989)
3365,Dad (1989)
3366,Disorganized Crime (1989)
3367,Dream a Little Dream (1989)
3368,"Dream Team, The (1989)"
3369,Earth Girls Are Easy (1988)
3370,Eddie and the Cruisers (1983)
3371,Erik the Viking (1989)
3372,Family Business (1989)
3373,Farewell to the King (1989)
3374,Fat Man and Little Boy (1989)
3375,Gleaming the Cube (1989)
3376,Great Balls of Fire! (1989)
3377,Gross Anatomy (a.k.a. A Cut Above) (1989)
3378,Harlem Nights (1989)
3379,Her Alibi (1989)
3380,How to Get Ahead in Advertising (1989)
3381,"Innocent Man, An (1989)"
3382,"January Man, The (1989)"
3383,Johnny Handsome (1989)
3384,Jesus of Montreal (Jésus de Montréal) (1989)
3385,K-9 (1989)
3386,Kickboxer (1989)
3387,Last Exit to Brooklyn (1989)
3388,Lean on Me (1989)
3389,Let It Ride (1989)
3390,Little Monsters (1989)
3391,Look Who's Talking (1989)
3392,Loverboy (1989)
3393,Major League (1989)
3394,Meet the Feebles (1989)
3395,Millennium (1989)
3396,Miracle Mile (1989)
3397,New York Stories (1989)
3398,Next of Kin (1989)
3399,No Holds Barred (1989)
3400,"Package, The (1989)"
3401,Penn & Teller Get Killed (1989)
3402,Pink Cadillac (1989)
3403,"Punisher, The (1989)"
3404,Jurassic Park III (2001)
3405,America's Sweethearts (2001)
3406,Brother (2000)
3407,Ghost World (2001)
3408,Hedwig and the Angry Inch (2000)
3409,Planet of the Apes (2001)
3410,Bread and Tulips (Pane e tulipani) (2000)
3411,Cure (1997)
3412,Greenfingers (2000)
3413,Wet Hot American Summer (2001)
3414,"Return of the Musketeers, The (1989)"
3415,Road House (1989)
3416,Santa Sangre (1989)
3417,Scenes from the Class Struggle in Beverly Hills (1989)
3418,Sea of Love (1989)
3419,"See No Evil, Hear No Evil (1989)"
3420,She's Out of Control (1989)
3421,Skin Deep (1989)
3422,"Stepfather, The (1987)"
3423,Sweetie (1989)
3424,"Tall Guy, The (1989)"
3425,Tango & Cash (1989)
3426,Three Fugitives (1989)
3427,Troop Beverly Hills (1989)
3428,Turner & Hooch (1989)
3429,UHF (1989)
3430,Uncle Buck (1989)
3431,"War of the Roses, The (1989)"
3432,"Wizard, The (1989)"
3433,Weekend at Bernie's II (1993)
3434,Billy Liar (1963)
3435,Black Robe (1991)
3436,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)"
3437,"Cotton Club, The (1984)"
3438,Who'll Stop the Rain (1978)
3439,Basket Case (1982)
3440,Original Sin (2001)
3441,"Princess Diaries, The (2001)"
3442,Rush Hour 2 (2001)
3443,Chocolat (1988)
3444,Hatari! (1962)
3445,"Cage aux Folles, La (1978)"
3446,Marat/Sade (1966)
3447,Paint Your Wagon (1969)
3448,"Shootist, The (1976)"
3449,Theremin: An Electronic Odyssey (1993)
3450,Altered States (1980)
3451,Any Which Way You Can (1980)
3452,"Awakening, The (1980)"
3453,"Battle Creek Brawl (Big Brawl, The) (1980)"
3454,American Pie 2 (2001)
3455,Osmosis Jones (2001)
3456,"Others, The (2001)"
3457,American Outlaws (2001)
3458,All Over the Guy (2001)
3459,"Deep End, The (2001)"
3460,Session 9 (2001)
3461,Captain Corelli's Mandolin (2001)
3462,Rat Race (2001)
3463,Bubble Boy (2001)
3464,"Curse of the Jade Scorpion, The (2001)"
3465,Jay and Silent Bob Strike Back (2001)
3466,Ghosts of Mars (2001)
3467,Summer Catch (2001)
3468,Happy Accidents (2000)
3469,Maybe Baby (2000)
3470,Together (Tillsammans) (2000)
3471,Tortilla Soup (2001)
3472,Jeepers Creepers (2001)
3473,O (2001)
3474,3 Ninjas (1992)
3475,3 Ninjas Kick Back (1994)
3476,3 Ninjas Knuckle Up (1995)
3477,"Wicker Man, The (1973)"
3478,"Musketeer, The (2001)"
3479,Rock Star (2001)
3480,Two Can Play That Game (2001)
3481,L.I.E. (2001)
3482,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)"
3483,Into the Arms of Strangers: Stories of the Kindertransport (2000)
3484,"Glass House, The (2001)"
3485,Hardball (2001)
3486,Dinner Rush (2000)
3487,Haiku Tunnel (2001)
3488,Big Trouble (2002)
3489,Glitter (2001)
3490,Training Day (2001)
3491,"American Astronaut, The (2001)"
3492,Liam (2000)
3493,Sidewalks of New York (2001)
3494,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
3495,"French Lieutenant's Woman, The (1981)"
3496,"Great Silence, The (Grande silenzio, Il) (1969)"
3497,"Legend of Hell House, The (1973)"
3498,Little Man Tate (1991)
3499,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)
3500,Phantom of the Paradise (1974)
3501,13 Ghosts (1960)
3502,Opera (1987)
3503,Father Goose (1964)
3504,"Grass Is Greener, The (1960)"
3505,Indiscreet (1958)
3506,"It's a Mad, Mad, Mad, Mad World (1963)"
3507,King Solomon's Mines (1937)
3508,"Little Foxes, The (1941)"
3509,Operation Petticoat (1959)
3510,Play Misty for Me (1971)
3511,Pocketful of Miracles (1961)
3512,"Vanishing, The (1993)"
3513,Silkwood (1983)
3514,I Never Promised You a Rose Garden (1977)
3515,Quadrophenia (1979)
3516,SpaceCamp (1986)
3517,When Worlds Collide (1951)
3518,Don't Say a Word (2001)
3519,Hearts in Atlantis (2001)
3520,Zoolander (2001)
3521,Extreme Days (2001)
3522,Joy Ride (2001)
3523,Max Keeble's Big Move (2001)
3524,Serendipity (2001)
3525,"Swamp, The (Ciénaga, La) (2001)"
3526,"Big Red One, The (1980)"
3527,"Boogeyman, The (1980)"
3528,"Party, The (Boum, La) (1980)"
3529,Brubaker (1980)
3530,Can't Stop the Music (1980)
3531,"Changeling, The (1980)"
3532,Coal Miner's Daughter (1980)
3533,"Competition, The (1980)"
3534,"Last Metro, The (Dernier métro, Le) (1980)"
3535,Bandits (2001)
3536,Corky Romano (2001)
3537,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
3538,Fat Girl (À ma soeur!) (2001)
3539,Mulholland Drive (2001)
3540,My First Mister (2001)
3541,Spriggan (Supurigan) (1998)
3542,Bones (2001)
3543,Dirty Harry (1971)
3544,Fiddler on the Roof (1971)
3545,Making the Grade (1984)
3546,Not Without My Daughter (1991)
3547,Female Trouble (1975)
3548,Titanica (1992)
3549,From Hell (2001)
3550,"Last Castle, The (2001)"
3551,Riding in Cars with Boys (2001)
3552,Focus (2001)
3553,Waking Life (2001)
3554,K-PAX (2001)
3555,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)
3556,Better Than Sex (2000)
3557,Donnie Darko (2001)
3558,High Heels and Low Lifes (2001)
3559,Life as a House (2001)
3560,"Man Who Wasn't There, The (2001)"
3561,"Town is Quiet, The (Ville est tranquille, La) (2000)"
3562,Domestic Disturbance (2001)
3563,"Monsters, Inc. (2001)"
3564,"One, The (2001)"
3565,Tape (2001)
3566,Heist (2001)
3567,Shallow Hal (2001)
3568,When a Stranger Calls (1979)
3569,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
3570,Novocaine (2001)
3571,Black Knight (2001)
3572,Out Cold (2001)
3573,Spy Game (2001)
3574,"Devil's Backbone, The (Espinazo del diablo, El) (2001)"
3575,In the Bedroom (2001)
3576,"Incredible Shrinking Woman, The (1981)"
3577,Jabberwocky (1977)
3578,Funny Girl (1968)
3579,Breathless (À bout de souffle) (1960)
3580,"Beastmaster, The (1982)"
3581,Midway (1976)
3582,MacArthur (1977)
3583,Subway (1985)
3584,"Now, Voyager (1942)"
3585,Little Women (1933)
3586,"Cheap Detective, The (1978)"
3587,Everybody's Famous! (Iedereen beroemd!) (2000)
3588,"Last Wave, The (1977)"
3589,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
3590,"Toy, The (1982)"
3591,Dressed to Kill (1980)
3592,Fame (1980)
3593,"Final Countdown, The (1980)"
3594,Flash Gordon (1980)
3595,"Angry Red Planet, The (1959)"
3596,"Enforcer, The (1976)"
3597,"Eye for an Eye, An (1981)"
3598,"Gauntlet, The (1977)"
3599,Lord of the Flies (1990)
3600,Morons From Outer Space (1985)
3601,"People That Time Forgot, The (1977)"
3602,Ocean's Eleven (a.k.a. Ocean's 11) (1960)
3603,"Stunt Man, The (1980)"
3604,Sudden Impact (1983)
3605,Behind Enemy Lines (2001)
3606,"Affair of the Necklace, The (2001)"
3607,Pornstar: The Legend of Ron Jeremy (2001)
3608,Texas Rangers (2001)
3609,Ocean's Eleven (2001)
3610,Baran (2001)
3611,"Business of Strangers, The (2001)"
3612,"Incredible Shrinking Man, The (1957)"
3613,No Man's Land (2001)
3614,And Then There Were None (1945)
3615,"Blue Angel, The (Blaue Engel, Der) (1930)"
3616,Moscow on the Hudson (1984)
3617,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
3618,Not Another Teen Movie (2001)
3619,Vanilla Sky (2001)
3620,Iris (2001)
3621,Kandahar (Safar e Ghandehar) (2001)
3622,Lantana (2001)
3623,"Royal Tenenbaums, The (2001)"
3624,Bill & Ted's Bogus Journey (1991)
3625,Clockwise (1986)
3626,Sheena (1984)
3627,Spacehunter: Adventures in the Forbidden Zone (1983)
3628,White Water Summer (1987)
3629,How High (2001)
3630,Jimmy Neutron: Boy Genius (2001)
3631,Joe Somebody (2001)
3632,Kate & Leopold (2001)
3633,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
3634,"Majestic, The (2001)"
3635,"Beautiful Mind, A (2001)"
3636,"Defiant Ones, The (1958)"
3637,"Party, The (1968)"
3638,Topkapi (1964)
3639,Witness for the Prosecution (1957)
3640,Ali (2001)
3641,Black Hawk Down (2001)
3642,Charlotte Gray (2001)
3643,Yentl (1983)
3644,Gosford Park (2001)
3645,I Am Sam (2001)
3646,Monster's Ball (2001)
3647,"Shipping News, The (2001)"
3648,Murder by Death (1976)
3649,"Waterdance, The (1992)"
3650,Orange County (2002)
3651,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
3652,Another 48 Hrs. (1990)
3653,What Time Is It There? (Ni neibian jidian) (2001)
3654,"Russia House, The (1990)"
3655,"Truly, Madly, Deeply (1991)"
3656,Dragonslayer (1981)
3657,Conan the Destroyer (1984)
3658,Fire and Ice (1983)
3659,Impostor (2002)
3660,Kung Pow: Enter the Fist (2002)
3661,Snow Dogs (2002)
3662,48 Hrs. (1982)
3663,Italian for Beginners (Italiensk for begyndere) (2000)
3664,Blankman (1994)
3665,Brainstorm (1983)
3666,Dragon: The Bruce Lee Story (1993)
3667,Little Dieter Needs to Fly (1997)
3668,M*A*S*H (a.k.a. MASH) (1970)
3669,Seconds (1966)
3670,One-Eyed Jacks (1961)
3671,The Count of Monte Cristo (2002)
3672,"Mothman Prophecies, The (2002)"
3673,"Walk to Remember, A (2002)"
3674,Beijing Bicycle (Shiqi sui de dan che) (2001)
3675,Escaflowne: The Movie (Escaflowne) (2000)
3676,Maelström (2000)
3677,Metropolis (2001)
3678,"Son's Room, The (Stanza del figlio, La) (2001)"
3679,Storytelling (2001)
3680,Waydowntown (2000)
3681,"Adventures of Huck Finn, The (1993)"
3682,Cousins (1989)
3683,Slackers (2002)
3684,Birthday Girl (2001)
3685,Rare Birds (2001)
3686,"Going Places (Valseuses, Les) (1974)"
3687,Big Fat Liar (2002)
3688,Collateral Damage (2002)
3689,Rollerball (2002)
3690,"Scotland, Pa. (2001)"
3691,Baby's Day Out (1994)
3692,Heidi (1937)
3693,Rookie of the Year (1993)
3694,"Sandlot, The (1993)"
3695,Don't Look Now (1973)
3696,Crossroads (2002)
3697,Hart's War (2002)
3698,John Q (2002)
3699,Return to Never Land (2002)
3700,Super Troopers (2001)
3701,"Good Son, The (1993)"
3702,Last Orders (2001)
3703,After the Fox (Caccia alla volpe) (1966)
3704,"Bad and the Beautiful, The (1952)"
3705,Designing Woman (1957)
3706,Sleuth (1972)
3707,Stroszek (1977)
3708,Dragonfly (2002)
3709,Queen of the Damned (2002)
3710,How to Kill Your Neighbor's Dog (2000)
3711,Mean Machine (2001)
3712,Monsoon Wedding (2001)
3713,Wendigo (2001)
3714,Scratch (2001)
3715,"Bad News Bears, The (1976)"
3716,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)
3717,Wild Strawberries (Smultronstället) (1957)
3718,40 Days and 40 Nights (2002)
3719,We Were Soldiers (2002)
3720,"Big Bird Cage, The (1972)"
3721,"Big Doll House, The (1971)"
3722,Ferngully: The Last Rainforest (1992)
3723,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979)
3724,Royal Wedding (1951)
3725,All About the Benjamins (2002)
3726,"Time Machine, The (2002)"
3727,"Magnificent Ambersons, The (1942)"
3728,Fun (1994)
3729,Hangar 18 (1980)
3730,Hopscotch (1980)
3731,Humanoids from the Deep (1980)
3732,Little Darlings (1980)
3733,"Long Good Friday, The (1980)"
3734,Mon oncle d'Amérique (1980)
3735,Motel Hell (1980)
3736,Ffolkes (1979)
3737,"Octagon, The (1980)"
3738,"Oh, God! Book II (1980)"
3739,"Oh, God! (1977)"
3740,Ice Age (2002)
3741,Resident Evil (2002)
3742,Showtime (2002)
3743,Harrison's Flowers (2000)
3744,Kissing Jessica Stein (2001)
3745,Promises (2001)
3746,And Your Mother Too (Y tu mamá también) (2001)
3747,All the Right Moves (1983)
3748,Road to Morocco (1942)
3749,Taps (1981)
3750,Return of the Secaucus 7 (1980)
3751,Rude Boy (1980)
3752,Running Scared (1980)
3753,Seems Like Old Times (1980)
3754,Shogun Assassin (1980)
3755,Smokey and the Bandit II (1980)
3756,Smokey and the Bandit (1977)
3757,Smokey and the Bandit III (1983)
3758,Stir Crazy (1980)
3759,Blade II (2002)
3760,Sorority Boys (2002)
3761,Stolen Summer (2002)
3762,George Washington (2000)
3763,Clockstoppers (2002)
3764,Death to Smoochy (2002)
3765,Panic Room (2002)
3766,"Rookie, The (2002)"
3767,No Such Thing (2001)
3768,"Piano Teacher, The (La pianiste) (2001)"
3769,Time Out (L'emploi du temps) (2001)
3770,Boxcar Bertha (1972)
3771,Fraternity Vacation (1985)
3772,Impromptu (1991)
3773,High Crimes (2002)
3774,National Lampoon's Van Wilder (2002)
3775,Crush (2001)
3776,Lucky Break (2001)
3777,"Atomic Cafe, The (1982)"
3778,Rashomon (Rashômon) (1950)
3779,Slap Shot (1977)
3780,Changing Lanes (2002)
3781,Frailty (2001)
3782,"Sweetest Thing, The (2002)"
3783,"Cat's Meow, The (2002)"
3784,Human Nature (2001)
3785,My Big Fat Greek Wedding (2002)
3786,3:10 to Yuma (1957)
3787,Joe Versus the Volcano (1990)
3788,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)"
3789,Taking Care of Business (1990)
3790,Three Men and a Baby (1987)
3791,Three Men and a Little Lady (1990)
3792,"Watcher in the Woods, The (1980)"
3793,Murder by Numbers (2002)
3794,The Scorpion King (2002)
3795,Enigma (2001)
3796,Nine Queens (Nueve reinas) (2000)
3797,"Triumph of Love, The (2001)"
3798,World Traveler (2001)
3799,Jason X (2002)
3800,Life or Something Like It (2002)
3801,Dogtown and Z-Boyz (2001)
3802,Rain (2001)
3803,"Salton Sea, The (2002)"
3804,Bob le Flambeur (1955)
3805,Cadillac Man (1990)
3806,Delirious (1991)
3807,Full Moon in Blue Water (1988)
3808,Husbands and Wives (1992)
3809,Lenny (1974)
3810,Triumph of the Spirit (1989)
3811,Wild Orchid (1990)
3812,Deuces Wild (2002)
3813,Hollywood Ending (2002)
3814,Spider-Man (2002)
